etymology_id,word_id,first_element_id,second_element_id,note,uncertain,etymology_type,mother_word_id,loanword_id,third_element_id
176496364452286,176496364452287,,,,,fromMother,176489818561897,,
176496364456686,176496364456687,,,,,fromMother,176489818682931,,
176496364462360,176496364462361,,,,,fromMother,176489818676577,,
176496364467773,176496364467774,,,,,fromMother,176489818611696,,
176496364497211,176496364497287,,,,,fromMother,176489818597878,,
176496364498923,176496364498957,,,,,fromMother,176489818646282,,
176496364501604,176496364501682,,,,,fromMother,176489818720410,,
176496364520003,176496364520080,,,,,fromMother,176489818530099,,
176496364523993,176496364523994,,,,,fromMother,176489818585871,,
176496364526723,176496364526774,,,,,fromMother,176489818620191,,
176496364528407,176496364528499,,,,,fromMother,176489818579499,,
176496364530305,176496364530397,,,,,fromMother,176489818601829,,
176496364543521,176496364543589,,,,,fromMother,176489818559379,,
176496364545477,176496364545486,,,,,fromMother,176489818657974,,
176496364547059,176496364547089,,,,,fromMother,176489818547151,,
176496364549071,176496364549072,,,,,fromMother,176489818665355,,
176496364550859,176496364550871,,,,,fromMother,176489818539063,,
176496364552843,176496364552844,,,,,fromMother,176489818632237,,
176496364554604,176496364554646,,,,,fromMother,176489818654994,,
176496364556783,176496364556784,,,,,fromMother,176489818587559,,
176496364558481,176496364558482,,,,,fromMother,176489818639142,,
176496364560342,176496364560376,,,,,fromMother,176489818626669,,
176496364563319,176496364563320,,,,,fromMother,176489818613242,,
176496364576808,176496364576880,,,,,fromMother,176489818557777,,
176496364578557,176496364578558,,,,,fromMother,176489818657282,,
176496364580339,176496364580360,,,,,fromMother,176489818549779,,
176496364582097,176496364582098,,,,,fromMother,176489818668167,,
176496364584508,176496364584562,,,,,fromMother,176489818615512,,
176496364598928,176496364598986,,,,,fromMother,176489818628762,,
176496364601403,176496364601408,,,,,fromMother,176489818629681,,
176496364603352,176496364603393,,,,,fromMother,176489818577402,,
176496364605343,176496364605344,,,,,fromMother,176489818531509,,
176496364607249,176496364607281,,,,,fromMother,176489818660854,,
176496364609624,176496364609655,,,,,fromMother,176489818592997,,
176496364622751,176496364622770,,,,,fromMother,176489818645215,,
176496364623937,176496364623977,,,,,fromMother,176489818619784,,
176496364626142,176496364626160,,,,,fromMother,176489818586838,,
176496364628288,176496364628289,,,,,fromMother,176489818719701,,
176496364643634,176496364643674,,,,,fromMother,176489818575047,,
176496364645000,176496364645098,,,,,fromMother,176489818557188,,
176496364646379,176496364646380,,,,,fromMother,176489818557779,,
176496364648167,176496364648173,,,,,fromMother,176489818655690,,
176496364649325,176496364649326,,,,,fromMother,176489818541066,,
176496364651455,176496364651479,,,,,fromMother,176489818649478,,
176496364653980,176496364653981,,,,,fromMother,176489818546458,,
176496364668734,176496364668735,,,,,fromMother,176489818710898,,
176496364670533,176496364670550,,,,,fromMother,176489818550464,,
176496364673036,176496364673054,,,,,fromMother,176489818672754,,
176496364675063,176496364675064,,,,,fromMother,176489818540890,,
176496364676617,176496364676636,,,,,fromMother,176489818572569,,
176496364678263,176496364678277,,,,,fromMother,176489818680242,,
176496364680105,176496364680174,,,,,fromMother,176489818591520,,
176496364681883,176496364681884,,,,,fromMother,176489818559002,,
176496364683810,176496364683863,,,,,fromMother,176489818606585,,
176496364694597,176496364694598,,,,,fromMother,176489818711465,,
176496364696276,176496364696277,,,,,fromMother,176489818712573,,
176496364697811,176496364697873,,,,,fromMother,176489818622919,,
176496364701393,176496364701394,,,,,fromMother,176489818636495,,
176496364705241,176496364705242,,,,,fromMother,176489818546887,,
176496364707113,176496364707115,,,,,fromMother,176489818653135,,
176496364708856,176496364708857,,,,,fromMother,176489818565162,,
176496364710703,176496364710722,,,,,fromMother,176489818589758,,
176496364713026,176496364713073,,,,,fromMother,176489818564690,,
176496364714809,176496364714853,,,,,fromMother,176489818640747,,
176496364719679,176496364719686,,,,,fromMother,176489818719383,,
176496364736277,176496364736278,,,,,fromMother,176489818625879,,
176496364737745,176496364737746,,,,,fromMother,176489818541665,,
176496364739092,176496364739093,,,,,fromMother,176489818594941,,
176496364740693,176496364740694,,,,,fromMother,176489818538304,,
176496364742866,176496364742867,,,,,fromMother,176489818579776,,
176496364744952,176496364744953,,,,,fromMother,176489818613000,,
176496364759721,176496364759768,,,,,fromMother,176489818652343,,
176496364761847,176496364761861,,,,,fromMother,176489818645448,,
176496364763142,176496364763152,,,,,fromMother,176489818590561,,
176496364765150,176496364765183,,,,,fromMother,176489818565991,,
176496364766905,176496364766948,,,,,fromMother,176489818624280,,
176496364771482,176496364771483,,,,,fromMother,176489818648337,,
176496364772894,176496364772895,,,,,fromMother,176489818643958,,
176496364774082,176496364774083,,,,,fromMother,176489818622171,,
176496364775558,176496364775568,,,,,fromMother,176489818568734,,
176496364777415,176496364777446,,,,,fromMother,176489818686399,,
176496364779965,176496364779966,,,,,fromMother,176489818612597,,
176496364792367,176496364792389,,,,,fromMother,176489818702905,,
176496364793509,176496364793552,,,,,fromMother,176489818702889,,
176496364795130,176496364795138,,,,,fromMother,176489818714198,,
176496364796947,176496364796948,,,,,fromMother,176489818713908,,
176496364798796,176496364798797,,,,,fromMother,176489818714196,,
176496364800665,176496364800666,,,,,fromMother,176489818714272,,
176496364802636,176496364802673,,,,,fromMother,176489818713390,,
176496364804334,176496364804368,,,,,fromMother,176489818713816,,
176496364806496,176496364806497,,,,,fromMother,176489818714621,,
176496364808105,176496364808121,,,,,fromMother,176489818714135,,
176496364810031,176496364810035,,,,,fromMother,176489818714491,,
176496364812220,176496364812232,,,,,fromMother,176489818713498,,
176496364814065,176496364814070,,,,,fromMother,176489818713736,,
176496364816439,176496364816447,,,,,fromMother,176489818713567,,
176496364817706,176496364817798,,,,,fromMother,176489818714466,,
176496364819519,176496364819584,,,,,fromMother,176489818714573,,
176496364821581,176496364821582,,,,,fromMother,176489818713500,,
176496364823331,176496364823366,,,,,fromMother,176489818714531,,
176496364825539,176496364825582,,,,,fromMother,176489818714322,,
176496364827728,176496364827798,,,,,fromMother,176489818714033,,
176496364828733,176496364828794,,,,,fromMother,176489818631250,,
176496364830506,176496364830578,,,,,fromMother,176489818664846,,
176496364832139,176496364832246,,,,,fromMother,176489818601782,,
176496364833814,176496364833862,,,,,fromMother,176489818664179,,
176496364835348,176496364835371,,,,,fromMother,176489818623144,,
176496364836774,176496364836775,,,,,fromMother,176489818618880,,
176496364838350,176496364838370,,,,,fromMother,176489818561401,,
176496364839943,176496364839944,,,,,fromMother,176489818674487,,
176496364841657,176496364841667,,,,,fromMother,176489818533091,,
176496364845040,176496364845098,,,,,fromMother,176489818566367,,
176496364846698,176496364846699,,,,,fromMother,176489818586566,,
176496364848224,176496364848260,,,,,fromMother,176489818624592,,
176496364849700,176496364849791,,,,,fromMother,176489818639691,,
176496364851492,176496364851493,,,,,fromMother,176489818556954,,
176496364853416,176496364853436,,,,,fromMother,176489818616094,,
176496364865350,176496364865351,,,,,fromMother,176489818725048,,
176496364868060,176496364868061,,,,,fromMother,176489818709802,,
176496364869383,176496364869384,,,,,fromMother,176489818686189,,
176496364871549,176496364871588,,,,,fromMother,176489818642593,,
176496364873133,176496364873161,,,,,fromMother,176489818675751,,
176496364874839,176496364874840,,,,,fromMother,176489818636005,,
176496364876452,176496364876471,,,,,fromMother,176489818637397,,
176496364880185,176496364880186,,,,,fromMother,176489818630180,,
176496364882647,176496364882693,,,,,fromMother,176489818614188,,
176496364893359,176496364893376,,,,,fromMother,176489818541881,,
176496364903916,176496364903955,,,,,fromMother,176489818682681,,
176496364906738,176496364906745,,,,,fromMother,176489818710365,,
176496364908670,176496364908671,,,,,fromMother,176489818716066,,
176496364913350,176496364913373,,,,,fromMother,176489818603583,,
176496364915689,176496364915690,,,,,fromMother,176489818606436,,
176496364927914,176496364927970,,,,,fromMother,176489818715800,,
176496364931837,176496364931882,,,,,fromMother,176489818625799,,
176496364933867,176496364933868,,,,,fromMother,176489818671328,,
176496364935237,176496364935238,,,,,fromMother,176489818559629,,
176496364937024,176496364937074,,,,,fromMother,176489818546888,,
176496364939086,176496364939087,,,,,fromMother,176489818558388,,
176496364941182,176496364941187,,,,,fromMother,176489818662991,,
176496364942854,176496364942871,,,,,fromMother,176489818673287,,
176496364944961,176496364944962,,,,,fromMother,176489818548814,,
176496364946380,176496364946381,,,,,fromMother,176489818647337,,
176496364948227,176496364948228,,,,,fromMother,176489818719888,,
176496364961623,176496364961624,,,,,fromMother,176489818535453,,
176496364965052,176496364965053,,,,,fromMother,176489818628985,,
176496364966647,176496364966663,,,,,fromMother,176489818672786,,
176496364968101,176496364968184,,,,,fromMother,176489818677973,,
176496364969916,176496364969941,,,,,fromMother,176489818614484,,
176496364979969,176496364979970,,,,,fromMother,176489818710480,,
176496364981783,176496364981784,,,,,fromMother,176489818587339,,
176496364983567,176496364983593,,,,,fromMother,176489818595022,,
176496364985329,176496364985333,,,,,fromMother,176489818579292,,
176496364987140,176496364987196,,,,,fromMother,176489818532593,,
176496364991544,176496364991560,,,,,fromMother,176489818708193,,
176496364993143,176496364993174,,,,,fromMother,176489818563237,,
176496364994721,176496364994722,,,,,fromMother,176489818534983,,
176496364998990,176496364998991,,,,,fromMother,176489818596763,,
176496365000673,176496365000674,,,,,fromMother,176489818596593,,
176496365002643,176496365002644,,,,,fromMother,176489818547882,,
176496365004485,176496365004487,,,,,fromMother,176489818557088,,
176496365005933,176496365005935,,,,,fromMother,176489818632790,,
176496365007587,176496365007588,,,,,fromMother,176489818631095,,
176496365009410,176496365009411,,,,,fromMother,176489818587947,,
176496365011650,176496365011675,,,,,fromMother,176489818553795,,
176496365013976,176496365013977,,,,,fromMother,176489818610797,,
176496365028144,176496365028145,,,,,fromMother,176489818627616,,
176496365029815,176496365029877,,,,,fromMother,176489818679783,,
176496365031640,176496365031641,,,,,fromMother,176489818585692,,
176496365033184,176496365033185,,,,,fromMother,176489818650231,,
176496365035207,176496365035252,,,,,fromMother,176489818719587,,
176496365051719,176496365051770,,,,,fromMother,176489818533267,,
176496365056070,176496365056071,,,,,fromMother,176489818636400,,
176496365057983,176496365057988,,,,,fromMother,176489818544171,,
176496365059583,176496365059584,,,,,fromMother,176489818628986,,
176496365061801,176496365061883,,,,,fromMother,176489818596174,,
176496365063268,176496365063269,,,,,fromMother,176489818560431,,
176496365064804,176496365064820,,,,,fromMother,176489818576379,,
176496365066841,176496365066842,,,,,fromMother,176489818542497,,
176496365080228,176496365080269,,,,,fromMother,176489818726239,,
176496365082214,176496365082269,,,,,fromMother,176489818610798,,
176496365093365,176496365093366,,,,,fromMother,176489818629245,,
176496365095539,176496365095565,,,,,fromMother,176489818719882,,
176496365111644,176496365111665,,,,,fromMother,176489818534647,,
176496365116703,176496365116740,,,,,fromMother,176489818707799,,
176496365119311,176496365119334,,,,,fromMother,176489818641295,,
176496365121528,176496365121532,,,,,fromMother,176489818544397,,
176496365126283,176496365126284,,,,,fromMother,176489818614897,,
176496365140393,176496365140394,,,,,fromMother,176489818550200,,
176496365142296,176496365142297,,,,,fromMother,176489818566356,,
176496365144583,176496365144584,,,,,fromMother,176489818654438,,
176496365159239,176496365159276,,,,,fromMother,176489818720152,,
176496365178894,176496365178980,,,,,fromMother,176489818534785,,
176496365182949,176496365182965,,,,,fromMother,176489818588731,,
176496365184584,176496365184585,,,,,fromMother,176489818545076,,
176496365186023,176496365186062,,,,,fromMother,176489818532898,,
176496365192125,176496365192167,,,,,fromMother,176489818577239,,
176496365197942,176496365197985,,,,,fromMother,176489818663434,,
176496365206311,176496365206312,,,,,fromMother,176489818718990,,
176496365236706,176496365236766,,,,,fromMother,176489818595573,,
176496365241484,176496365241485,,,,,fromMother,176489818543187,,
176496365249984,176496365249985,,,,,fromMother,176489818708991,,
176496365255374,176496365255389,,,,,fromMother,176489818542377,,
176496365279820,176496365279821,,,,,fromMother,176489818676799,,
176496365281672,176496365281673,,,,,fromMother,176489818544396,,
176496365283347,176496365283353,,,,,fromMother,176489818578213,,
176496365285053,176496365285054,,,,,fromMother,176489818579888,,
176496365286839,176496365286897,,,,,fromMother,176489818623876,,
176496365289131,176496365289159,,,,,fromMother,176489818612138,,
176496365301466,176496365301467,,,,,fromMother,176489818709666,,
176496365303599,176496365303600,,,,,fromMother,176489818715862,,
176496365308291,176496365308292,,,,,fromMother,176489818619069,,
176496365309833,176496365309883,,,,,fromMother,176489818643161,,
176496365311485,176496365311486,,,,,fromMother,176489818604147,,
176496365313122,176496365313182,,,,,fromMother,176489818648434,,
176496365314925,176496365314974,,,,,fromMother,176489818638384,,
176496365317132,176496365317133,,,,,fromMother,176489818715802,,
176496365322742,176496365322777,,,,,fromMother,176489818679077,,
176496365324824,176496365324836,,,,,fromMother,176489818549476,,
176496365326685,176496365326686,,,,,fromMother,176489818639046,,
176496365328238,176496365328266,,,,,fromMother,176489818662397,,
176496365329866,176496365329872,,,,,fromMother,176489818670828,,
176496365333241,176496365333242,,,,,fromMother,176489818586445,,
176496365335172,176496365335173,,,,,fromMother,176489818586340,,
176496365337098,176496365337099,,,,,fromMother,176489818687696,,
176496365338803,176496365338897,,,,,fromMother,176489818564691,,
176496365341410,176496365341468,,,,,fromMother,176489818613149,,
176496365355116,176496365355188,,,,,fromMother,176489818716330,,
176496365360386,176496365360387,,,,,fromMother,176489818720099,,
176496365375058,176496365375075,,,,,fromMother,176489818530582,,
176496365379654,176496365379655,,,,,fromMother,176489818609667,,
176496365391938,176496365391939,,,,,fromMother,176489818667660,,
176496365406670,176496365406671,,,,,fromMother,176489818555551,,
176496365409511,176496365409593,,,,,fromMother,176489818664479,,
176496365411798,176496365411799,,,,,fromMother,176489818573929,,
176496365414934,176496365414967,,,,,fromMother,176489818719991,,
176496365431251,176496365431252,,,,,fromMother,176489818535632,,
176496365435481,176496365435482,,,,,fromMother,176489818677185,,
176496365439281,176496365439282,,,,,fromMother,176489818716878,,
176496365444958,176496365444959,,,,,fromMother,176489818673429,,
176496365446957,176496365446996,,,,,fromMother,176489818617210,,
176496365450812,176496365450846,,,,,fromMother,176489818677796,,
176496365455187,176496365455188,,,,,fromMother,176489818586565,,
176496365456307,176496365456326,,,,,fromMother,176489818628188,,
176496365458124,176496365458125,,,,,fromMother,176489818681470,,
176496365460195,176496365460196,,,,,fromMother,176489818612792,,
176496365473819,176496365473853,,,,,fromMother,176489818650890,,
176496365476143,176496365476144,,,,,fromMother,176489818654775,,
176496365477776,176496365477780,,,,,fromMother,176489818568972,,
176496365479997,176496365479998,,,,,fromMother,176489818614746,,
176496365497189,176496365497190,,,,,fromMother,176489818639413,,
176496365504996,176496365504997,,,,,fromMother,176489818583980,,
176496365508317,176496365508336,,,,,fromMother,176489818585087,,
176496365510758,176496365510759,,,,,fromMother,176489818730850,,
176496365512110,176496365512111,,,,,fromMother,176489818548448,,
176496365514105,176496365514176,,,,,fromMother,176489818704995,,
176496365515567,176496365515568,,,,,fromMother,176489818671366,,
176496365517757,176496365517799,,,,,fromMother,176489818592805,,
176496365531382,176496365531383,,,,,fromMother,176489818655821,,
176496365533047,176496365533099,,,,,fromMother,176489818649428,,
176496365534597,176496365534598,,,,,fromMother,176489818535267,,
176496365538283,176496365538284,,,,,fromMother,176489818609139,,
176496365549898,176496365549899,,,,,fromMother,176489818547743,,
176496365551895,176496365551896,,,,,fromMother,176489818643272,,
176496365554399,176496365554400,,,,,fromMother,176489818612596,,
176496365570106,176496365570164,,,,,fromMother,176489818724558,,
176496365571960,176496365571961,,,,,fromMother,176489818624231,,
176496365574451,176496365574452,,,,,fromMother,176489818554547,,
176496365576060,176496365576068,,,,,fromMother,176489818657778,,
176496365577883,176496365577884,,,,,fromMother,176489818569691,,
176496365579474,176496365579475,,,,,fromMother,176489818634796,,
176496365581160,176496365581161,,,,,fromMother,176489818539873,,
176496365582897,176496365582898,,,,,fromMother,176489818543191,,
176496365587745,176496365587768,,,,,fromMother,176489818595975,,
176496365589228,176496365589246,,,,,fromMother,176489818582282,,
176496365590706,176496365590742,,,,,fromMother,176489818656578,,
176496365592523,176496365592534,,,,,fromMother,176489818572446,,
176496365593669,176496365593680,,,,,fromMother,176489818581174,,
176496365595111,176496365595192,,,,,fromMother,176489818675597,,
176496365596967,176496365596968,,,,,fromMother,176489818543981,,
176496365599064,176496365599065,,,,,fromMother,176489818663297,,
176496365600886,176496365600887,,,,,fromMother,176489818642710,,
176496365602121,176496365602122,,,,,fromMother,176489818634944,,
176496365605880,176496365605881,,,,,fromMother,176489818553165,,
176496365607386,176496365607387,,,,,fromMother,176489818560516,,
176496365608882,176496365608883,,,,,fromMother,176489818555553,,
176496365611009,176496365611064,,,,,fromMother,176489818657802,,
176496365626445,176496365626446,,,,,fromMother,176489818705662,,
176496365628728,176496365628771,,,,,fromMother,176489818708871,,
176496365631050,176496365631054,,,,,fromMother,176489818553072,,
176496365633069,176496365633098,,,,,fromMother,176489818594392,,
176496365634883,176496365634884,,,,,fromMother,176489818542326,,
176496365647849,176496365647850,,,,,fromMother,176489818646436,,
176496365649938,176496365649992,,,,,fromMother,176489818675978,,
176496365651924,176496365651925,,,,,fromMother,176489818668479,,
176496365654783,176496365654784,,,,,fromMother,176489818630789,,
176496365656332,176496365656380,,,,,fromMother,176489818554500,,
176496365658376,176496365658382,,,,,fromMother,176489818682895,,
176496365671155,176496365671156,,,,,fromMother,176489818625031,,
176496365673373,176496365673395,,,,,fromMother,176489818559198,,
176496365675188,176496365675189,,,,,fromMother,176489818647708,,
176496365677572,176496365677573,,,,,fromMother,176489818566270,,
176496365679157,176496365679158,,,,,fromMother,176489818548522,,
176496365680323,176496365680324,,,,,fromMother,176489818530300,,
176496365684500,176496365684505,,,,,fromMother,176489818683383,,
176496365686314,176496365686329,,,,,fromMother,176489818539593,,
176496365688450,176496365688451,,,,,fromMother,176489818704051,,
176496365690263,176496365690297,,,,,fromMother,176489818644795,,
176496365691969,176496365691988,,,,,fromMother,176489818634397,,
176496365693487,176496365693488,,,,,fromMother,176489818683832,,
176496365696059,176496365696073,,,,,fromMother,176489818531674,,
176496365700101,176496365700142,,,,,fromMother,176489818586005,,
176496365702742,176496365702799,,,,,fromMother,176489818553793,,
176496365704401,176496365704432,,,,,fromMother,176489818568313,,
176496365706182,176496365706183,,,,,fromMother,176489818627920,,
176496365708333,176496365708334,,,,,fromMother,176489818612793,,
176496365721539,176496365721540,,,,,fromMother,176489818637273,,
176496365723962,176496365723963,,,,,fromMother,176489818666794,,
176496365726160,176496365726161,,,,,fromMother,176489818630023,,
176496365727989,176496365727990,,,,,fromMother,176489818676374,,
176496365729730,176496365729732,,,,,fromMother,176489818609092,,
176496365743406,176496365743463,,,,,fromMother,176489818566676,,
176496365745227,176496365745289,,,,,fromMother,176489818624430,,
176496365749984,176496365749985,,,,,fromMother,176489818652587,,
176496365751530,176496365751531,,,,,fromMother,176489818627286,,
176496365753325,176496365753399,,,,,fromMother,176489818571989,,
176496365754910,176496365754911,,,,,fromMother,176489818618000,,
176496365757033,176496365757042,,,,,fromMother,176489818662947,,
176496365759271,176496365759272,,,,,fromMother,176489818545556,,
176496365762966,176496365762967,,,,,fromMother,176489818673842,,
176496365764433,176496365764434,,,,,fromMother,176489818688464,,
176496365766322,176496365766331,,,,,fromMother,176489818565970,,
176496365768495,176496365768496,,,,,fromMother,176489818595959,,
176496365770292,176496365770293,,,,,fromMother,176489818669507,,
176496365772502,176496365772546,,,,,fromMother,176489818538568,,
176496365773719,176496365773751,,,,,fromMother,176489818611380,,
176496365777499,176496365777500,,,,,fromMother,176489818627567,,
176496365781324,176496365781365,,,,,fromMother,176489818550942,,
176496365783264,176496365783283,,,,,fromMother,176489818726281,,
176496365785103,176496365785147,,,,,fromMother,176489818567828,,
176496365786533,176496365786535,,,,,fromMother,176489818582896,,
176496365788540,176496365788556,,,,,fromMother,176489818566900,,
176496365790394,176496365790395,,,,,fromMother,176489818583806,,
176496365791944,176496365791945,,,,,fromMother,176489818629994,,
176496365795855,176496365795887,,,,,fromMother,176489818558963,,
176496365797669,176496365797695,,,,,fromMother,176489818610799,,
176496365807905,176496365807906,,,,,fromMother,176489818661781,,
176496365809526,176496365809579,,,,,fromMother,176489818609388,,
176496365820321,176496365820388,,,,,fromMother,176489818706168,,
176496365821727,176496365821728,,,,,fromMother,176489818672884,,
176496365824662,176496365824663,,,,,fromMother,176489818599799,,
176496365836936,176496365836937,,,,,fromMother,176489818582791,,
176496365838472,176496365838473,,,,,fromMother,176489818562181,,
176496365840116,176496365840129,,,,,fromMother,176489818647860,,
176496365842397,176496365842398,,,,,fromMother,176489818662818,,
176496365843784,176496365843785,,,,,fromMother,176489818549118,,
176496365846058,176496365846068,,,,,fromMother,176489818677708,,
176496365847690,176496365847691,,,,,fromMother,176489818567417,,
176496365849593,176496365849594,,,,,fromMother,176489818657915,,
176496365854236,176496365854262,,,,,fromMother,176489818613370,,
176496365868281,176496365868282,,,,,fromMother,176489818542790,,
176496365879488,176496365879489,,,,,fromMother,176489818529448,,
176496365883090,176496365883091,,,,,fromMother,176489818707364,,
176496365884801,176496365884859,,,,,fromMother,176489818547360,,
176496365886824,176496365886878,,,,,fromMother,176489818616861,,
176496365897847,176496365897848,,,,,fromMother,176489818641377,,
176496365899952,176496365899953,,,,,fromMother,176489818563851,,
176496365901874,176496365901886,,,,,fromMother,176489818681060,,
176496365903687,176496365903688,,,,,fromMother,176489818559775,,
176496365906386,176496365906387,,,,,fromMother,176489818719287,,
176496365921468,176496365921469,,,,,fromMother,176489818528759,,
176496365928027,176496365928046,,,,,fromMother,176489818708768,,
176496365931410,176496365931439,,,,,fromMother,176489818599977,,
176496365934450,176496365934451,,,,,fromMother,176489818535994,,
176496365936390,176496365936391,,,,,fromMother,176489818641378,,
176496365940387,176496365940388,,,,,fromMother,176489818686250,,
176496365942686,176496365942696,,,,,fromMother,176489818537969,,
176496365944206,176496365944207,,,,,fromMother,176489818626419,,
176496365946611,176496365946693,,,,,fromMother,176489818716000,,
176496365951514,176496365951609,,,,,fromMother,176489818637476,,
176496365954278,176496365954279,,,,,fromMother,176489818638294,,
176496365956737,176496365956738,,,,,fromMother,176489818599583,,
176496365971003,176496365971026,,,,,fromMother,176489818654589,,
176496365975191,176496365975192,,,,,fromMother,176489818688521,,
176496365978337,176496365978360,,,,,fromMother,176489818605636,,
176496365992816,176496365992821,,,,,fromMother,176489818655498,,
176496365995953,176496365995954,,,,,fromMother,176489818641071,,
176496366005891,176496366005892,,,,,fromMother,176489818532846,,
176496366015371,176496366015382,,,,,fromMother,176489818601870,,
176496366043274,176496366043282,,,,,fromMother,176489818638100,,
176496366051907,176496366051989,,,,,fromMother,176489818720097,,
176496366080771,176496366080794,,,,,fromMother,176489818528981,,
176496366084105,176496366084199,,,,,fromMother,176489818599976,,
176496366085988,176496366085989,,,,,fromMother,176489818552381,,
176496366088407,176496366088426,,,,,fromMother,176489818732351,,
176496366090370,176496366090656,,,,,fromMother,176489818572527,,
176496366092254,176496366092266,,,,,fromMother,176489818544664,,
176496366094340,176496366094394,,,,,fromMother,176489818680393,,
176496366096096,176496366096097,,,,,fromMother,176489818621701,,
176496366100122,176496366100180,,,,,fromMother,176489818605072,,
176496366114021,176496366114028,,,,,fromMother,176489818716460,,
176496366119083,176496366119084,,,,,fromMother,176489818632540,,
176496366121040,176496366121041,,,,,fromMother,176489818600856,,
176496366132770,176496366132771,,,,,fromMother,176489818571578,,
176496366134528,176496366134529,,,,,fromMother,176489818668478,,
176496366136502,176496366136511,,,,,fromMother,176489818723488,,
176496366139035,176496366139132,,,,,fromMother,176489818724397,,
176496366140873,176496366140874,,,,,fromMother,176489818588058,,
176496366142575,176496366142576,,,,,fromMother,176489818650659,,
176496366143787,176496366143788,,,,,fromMother,176489818531101,,
176496366147454,176496366147455,,,,,fromMother,176489818619675,,
176496366149304,176496366149399,,,,,fromMother,176489818717780,,
176496366153925,176496366153955,,,,,fromMother,176489818616791,,
176496366166863,176496366166864,,,,,fromMother,176489818709580,,
176496366168372,176496366168373,,,,,fromMother,176489818640278,,
176496366170278,176496366170281,,,,,fromMother,176489818563391,,
176496366172142,176496366172169,,,,,fromMother,176489818533564,,
176496366175946,176496366175947,,,,,fromMother,176489818686058,,
176496366177451,176496366177452,,,,,fromMother,176489818539925,,
176496366179024,176496366179025,,,,,fromMother,176489818674852,,
176496366183094,176496366183095,,,,,fromMother,176489818582894,,
176496366184759,176496366184760,,,,,fromMother,176489818672831,,
176496366186379,176496366186380,,,,,fromMother,176489818655469,,
176496366188064,176496366188065,,,,,fromMother,176489818563274,,
176496366189818,176496366189832,,,,,fromMother,176489818549893,,
176496366191333,176496366191334,,,,,fromMother,176489818561720,,
176496366192896,176496366192897,,,,,fromMother,176489818608468,,
176496366206530,176496366206531,,,,,fromMother,176489818611299,,
176496366221689,176496366221690,,,,,fromMother,176489818709472,,
176496366224045,176496366224049,,,,,fromMother,176489818724563,,
176496366226369,176496366226370,,,,,fromMother,176489818710886,,
176496366228124,176496366228125,,,,,fromMother,176489818644568,,
176496366230027,176496366230028,,,,,fromMother,176489818543261,,
176496366233942,176496366233943,,,,,fromMother,176489818564243,,
176496366235800,176496366235819,,,,,fromMother,176489818708865,,
176496366237539,176496366237540,,,,,fromMother,176489818553502,,
176496366239271,176496366239272,,,,,fromMother,176489818528486,,
176496366241139,176496366241140,,,,,fromMother,176489818717976,,
176496366246154,176496366246160,,,,,fromMother,176489818613978,,
176496366259693,176496366259786,,,,,fromMother,176489818573946,,
176496366261789,176496366261790,,,,,fromMother,176489818613465,,
176496366273503,176496366273555,,,,,fromMother,176489818704268,,
176496366275787,176496366275788,,,,,fromMother,176489818565085,,
176496366277897,176496366277898,,,,,fromMother,176489818564855,,
176496366279593,176496366279594,,,,,fromMother,176489818637257,,
176496366281387,176496366281388,,,,,fromMother,176489818649638,,
176496366282706,176496366282769,,,,,fromMother,176489818632542,,
176496366284508,176496366284559,,,,,fromMother,176489818606484,,
176496366297498,176496366297499,,,,,fromMother,176489818716598,,
176496366301479,176496366301480,,,,,fromMother,176489818656401,,
176496366303268,176496366303273,,,,,fromMother,176489818662567,,
176496366305021,176496366305022,,,,,fromMother,176489818537680,,
176496366307557,176496366307575,,,,,fromMother,176489818652584,,
176496366311687,176496366311688,,,,,fromMother,176489818576488,,
176496366313887,176496366313888,,,,,fromMother,176489818539386,,
176496366315185,176496366315186,,,,,fromMother,176489818639965,,
176496366316741,176496366316761,,,,,fromMother,176489818595078,,
176496366318341,176496366318396,,,,,fromMother,176489818674621,,
176496366320139,176496366320184,,,,,fromMother,176489818532621,,
176496366324781,176496366324782,,,,,fromMother,176489818575845,,
176496366326529,176496366326586,,,,,fromMother,176489818581508,,
176496366328168,176496366328169,,,,,fromMother,176489818571892,,
176496366330089,176496366330090,,,,,fromMother,176489818617296,,
176496366344459,176496366344495,,,,,fromMother,176489818724699,,
176496366346053,176496366346054,,,,,fromMother,176489818577686,,
176496366347793,176496366347794,,,,,fromMother,176489818711216,,
176496366349449,176496366349468,,,,,fromMother,176489818534277,,
176496366353258,176496366353293,,,,,fromMother,176489818643180,,
176496366354967,176496366354968,,,,,fromMother,176489818561699,,
176496366356307,176496366356332,,,,,fromMother,176489818702902,,
176496366357615,176496366357621,,,,,fromMother,176489818648100,,
176496366359158,176496366359194,,,,,fromMother,176489818591864,,
176496366369938,176496366369939,,,,,fromMother,176489818647861,,
176496366372334,176496366372365,,,,,fromMother,176489818537681,,
176496366383184,176496366383189,,,,,fromMother,176489818567862,,
176496366384647,176496366384648,,,,,fromMother,176489818601778,,
176496366386191,176496366386192,,,,,fromMother,176489818665091,,
176496366387627,176496366387628,,,,,fromMother,176489818576714,,
176496366389248,176496366389249,,,,,fromMother,176489818532978,,
176496366393328,176496366393364,,,,,fromMother,176489818707989,,
176496366395714,176496366395733,,,,,fromMother,176489818575898,,
